repository,comment_url,author,author_association,file_path,line,comment_body,matched_keywords,owner,repo,comment_id,comment_year,generated_test,syntactic_validity,correct_archunit_usage,semantic_alignment_score,violation_detection_potential,test_execution_success,evaluation_explanation,is_obsolete,is_rule_clear,test_generation_possible,mutation_test_result,is_design_rule,auto_manual_agreement_syntactic_validity,auto_manual_agreement_correct_archunit_usage,auto_manual_agreement_semantic_alignment_score,auto_manual_agreement_violation_detection_potential
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/5818#discussion_r778921918,ashvayka,MEMBER,rule-engine/rule-engine-components/src/main/java/org/thingsboard/rule/engine/profile/AlarmRuleState.java,,"""Instead of making these casts, just add a method `getDynamicValue` to the `AlarmSchedule` interface.""",interface,thingsboard,thingsboard,778921918.0,2022.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class AlarmRuleStateArchitectureTest {

    @Test
    public void alarmRuleStateShouldNotContainCasts() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.rule.engine.profile"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..profile.."")
                .and().haveSimpleName(""AlarmRuleState"")
                .should().notContainAnyCodeUnitWhere(codeUnit ->
                        codeUnit.getSourceCode().contains(""("") &&
                        codeUnit.getSourceCode().contains("")"") &&
                        codeUnit.getSourceCode().contains(""AlarmSchedule""));

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,0,FALSE,"- inventou um método
- ""verifica"" se nao tem cast mas nao verifica o metodo na interface",False,True,,,,True,False,True,False
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7435#discussion_r1013032101,ashvayka,MEMBER,application/src/main/java/org/thingsboard/server/service/security/auth/TokenOutdatingService.java,,"""Add an interface for TokenOutdatingService""",interface,thingsboard,thingsboard,1013032101.0,2022.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class TokenOutdatingServiceArchitectureTest {

    @Test
    public void tokenOutdatingServiceShouldHaveInterface() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.service.security.auth"");

        ArchRule rule = classes()
                .that().haveSimpleName(""TokenOutdatingService"")
                .should().beInterfaces();

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,2,TRUE,- verifica corretamente a regra,False,True,,- fazer o TokenOutdatingService ser uma classe abstrata e uma classe normal,,True,True,False,False
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7297#discussion_r1024167702,ashvayka,MEMBER,application/src/main/java/org/thingsboard/server/service/security/auth/jwt/settings/JwtSettingsServiceDefault.java,,"""Ideally, we should avoid having the ```isInstall``` method at all because this breaks the Single Responsibility Principle. I am not sure if it is easy to change, so it is up to you.""",avoid,thingsboard,thingsboard,1024167702.0,2022.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noMethods;

public class JwtSettingsServiceArchitectureTest {

    @Test
    public void jwtSettingsServiceShouldNotHaveIsInstallMethod() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.service.security.auth.jwt.settings"");

        ArchRule rule = noMethods()
                .that().haveName(""isInstall"")
                .should().beDeclaredInClassesThat().haveSimpleName(""JwtSettingsServiceDefault"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,2.0,--,FALSE,- esta de acordo com a regra mas esta obsoleta,True,True,,,,True,True,False,False
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7297#discussion_r1024174591,smatvienko-tb,CONTRIBUTOR,application/src/main/java/org/thingsboard/server/service/security/auth/jwt/settings/JwtSettingsServiceDefault.java,,"""> Ideally, we should avoid having the `isInstall` method at all because this breaks the Single Responsibility Principle. I am not sure if it is easy to change, so it is up to you.
 
 I can propose a second implementation JwtService for the first install""",avoid,thingsboard,thingsboard,1024174591.0,2022.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava para fazer teste,True,False,,,,False,True,True,True
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7766#discussion_r1044580919,ShvaykaD,CONTRIBUTOR,common/data/src/main/java/org/thingsboard/server/common/data/Device.java,43.0,"""remove HasName since we already extend it in HasLabel interface.""",interface,thingsboard,thingsboard,1044580919.0,2022.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class DeviceClassArchitectureTest {

    @Test
    public void deviceClassShouldNotImplementHasName() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.common.data"");

        ArchRule rule = noClasses()
                .that().haveSimpleName(""Device"")
                .should().implement(""org.thingsboard.server.common.data.HasName"");

        rule.check(importedClasses);
    }
}
```",True,FALSE,2.0,0,FALSE,"- o metodo .implement verifica as classes herdadas tambem. entao da true a verificacao de se a classe implement o HasName, mesmo ela nao implementando diretamente",False,True,,,,True,False,True,False
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7766#discussion_r1044588117,ShvaykaD,CONTRIBUTOR,common/data/src/main/java/org/thingsboard/server/common/data/edge/Edge.java,39.0,"""remove HasName since we already extend it in HasLabel interface""",interface,thingsboard,thingsboard,1044588117.0,2022.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava para fazer teste,False,True,,,,False,True,True,True
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7766#discussion_r1044588198,ShvaykaD,CONTRIBUTOR,common/data/src/main/java/org/thingsboard/server/common/data/asset/Asset.java,41.0,"""remove HasName since we already extend it in HasLabel interface""",interface,thingsboard,thingsboard,1044588198.0,2022.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class AssetClassTest {

    @Test
    public void assetShouldNotImplementHasName() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.common.data.asset"");

        ArchRule rule = noClasses()
                .that().resideInAPackage(""..asset.."")
                .should().implement(""org.thingsboard.server.common.data.HasName"");

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,0,FALSE,"- o metodo .implement verifica as classes herdadas tambem. entao da true a verificacao de se a classe implement o HasName, mesmo ela nao implementando diretamente
- ele verifica se nenhuma classe do pacote implementa",False,True,,,,True,False,False,False
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7775#discussion_r1048637530,ashvayka,MEMBER,common/dao-api/src/main/java/org/thingsboard/server/dao/entity/EntityServiceBeanFactory.java,24.0,"""Create an interface in the `dao-api` called `EntityServiceRegistry`. Rename this class to Move this class to `DefaultEntityServiceRegistry` and move it to the `dao` module. We must avoid adding new dependencies to the 'dao-api' module, so move the `commons-text` dependency to the dao module.""","avoid, interface",thingsboard,thingsboard,1048637530.0,2022.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class EntityServiceRegistryArchitectureTest {

    @Test
    public void entityServiceRegistryShouldBeAnInterface() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.dao"");

        ArchRule rule = classes()
                .that().haveSimpleName(""EntityServiceRegistry"")
                .should().beInterfaces();

        rule.check(importedClasses);
    }

    @Test
    public void defaultEntityServiceRegistryShouldBeRenamedAndMoved() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.dao"");

        ArchRule rule = classes()
                .that().haveSimpleName(""DefaultEntityServiceRegistry"")
                .should().resideInAPackage(""org.thingsboard.server.dao.."");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,1,TRUE,- nao verificou tudo,False,True,,"- mudar EntityServiceRegistry para classe (falhou)
- mover interface EntityServiceRegistry (falhou)
- mover commons-text para fora de dao (passou)",,True,True,True,True
thingsboard/thingsboard,https://github.com/thingsboard/thingsboard/pull/7984#discussion_r1085285470,ashvayka,MEMBER,application/src/main/java/org/thingsboard/server/actors/ruleChain/RuleNodeActorMessageProcessor.java,,"""This breaks backward-compatibility. You should provide a default implementation of the """"onRemove"""" that calls """"destroy"""" in the TbNode interface.""",interface,thingsboard,thingsboard,1085285470.0,2023.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.methods;

public class RuleNodeActorMessageProcessorTest {

    @Test
    public void onRemoveShouldCallDestroy() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.thingsboard.server.actors.ruleChain"");

        ArchRule rule = methods()
                .that().areDeclaredInClassesThat().implement(""org.thingsboard.server.actors.ruleChain.TbNode"")
                .and().haveName(""onRemove"")
                .should().callMethodWhere(
                        target -> target.getName().equals(""destroy"") &&
                                target.getOwner().isEquivalentTo(""org.thingsboard.server.actors.ruleChain.TbNode"")
                );

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,0,FALSE,"- nao usa corretamente o metodo callMethodWhere
- nao verifica corretamente de onde é o metodo",False,False,,,,True,False,True,False
Cornutum/tcases,https://github.com/Cornutum/tcases/pull/195#discussion_r666546408,sonatype-lift[bot],NONE,tcases-openapi/src/main/java/org/cornutum/tcases/openapi/resolver/ApiKeyDef.java,62.0,"""*EqualsGetClass:*  Overriding Object#equals in a non-final class by using getClass rather than instanceof breaks substitutability of subclasses. (at-me [in a reply](https://help.sonatype.com/lift) with `help` or `ignore`)""",subclass,Cornutum,tcases,666546408.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class ApiKeyDefArchitectureTest {

    @Test
    public void apiKeyDefShouldNotOverrideEqualsWithGetClass() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.cornutum.tcases.openapi.resolver"");

        ArchRule rule = classes()
                .that().haveSimpleName(""ApiKeyDef"")
                .should().notBeFinal();

        rule.check(importedClasses);
    }
}
```",True,FALSE,0.0,0,FALSE,"- deveria verificar que nao usa getclass e sim instanceof
- INVENTOU UM METODO",False,True,,,,True,False,True,True
